func,layer_idx,S,T,C,seed,ckpt,src,tgt,hyp,comet_score
spim,5,0.3572159159383647,0.7603039457844875,-0.11751986172285238,rus-eng_s1989,13000,Мэри ведь всегда дома?,"Mary is always at home, isn't she?",Mary is always home?,0.8141
spim,6,0.8165134671744801,0.27453287618775235,-0.09104634336223255,rus-eng_s1989,13000,Мэри ведь всегда дома?,"Mary is always at home, isn't she?",Mary is always home?,0.8141
cosine,0,,1.0,,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,1,0.21028092869266557,0.8896445111040479,0.12738899229377856,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,2,0.089979784131406,0.8091055785451711,0.17638523753177504,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,3,0.1851072396842402,0.7396889754044375,0.17379659635368364,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,4,0.3238135189312291,0.6520800207215652,0.19999197856667159,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,5,0.4644801837070122,0.5208512658413341,0.005633717193938585,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,6,0.8246001922750039,0.2902156412694719,-0.14861560443285585,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,0,18.944842772253626,0.0,18.944842772253626,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,1,21.272433868149793,10.121271225415702,21.388951593801828,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,2,23.693423216771645,14.943773942897225,21.731285512880344,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,3,24.361224470676483,19.84012647594318,23.446859590185635,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,4,22.570124389637126,23.334729456921636,24.108582223876738,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,5,20.875872006619815,26.98048761025907,27.730316257902995,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,6,16.58797592882333,32.77633622573184,34.4218408000813,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,0,0.0,1.0,0.0,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,1,0.41927434104230826,0.9680229055603903,0.2733592579602024,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,2,0.6042925391118579,1.0300801313871837,0.4580401275451638,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,3,0.733103569225812,1.0952501720047558,0.5434871285643467,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,4,0.7907261948711504,1.0977038817498428,0.6064529097944648,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,5,0.8130174927718131,1.2675804791704437,0.6936418521402433,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,6,1.026831557516619,0.8100436725059962,0.5012812444880669,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,0,0.0,1.0,0.0,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,1,0.09655663474136557,0.8639250423470993,0.039518322911535175,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,2,0.06562949918638393,0.8549947342025278,0.07937576661108826,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,3,0.10174738905028305,0.8705876674358533,0.027664943513863526,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,4,0.17793219185892423,0.8325168365759784,-0.010449028434902773,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,5,0.3254725691159654,0.762577195032609,-0.08804976414857445,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,6,0.8378106729687061,0.2532155804917769,-0.09102625346048311,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,0,,0.9999999999999997,,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,1,0.0759901119647408,0.9119593800836203,-0.15877895885641768,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,2,-0.2124452696976416,0.8501824292180078,-0.22803987271851467,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,3,-0.27502654444432545,0.7958345226758913,-0.26900292187240477,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,4,-0.23123459259371698,0.7219702866187327,-0.3148256977314395,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,5,-0.0021506171711376696,0.6459352466550037,-0.4249496142941724,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,6,0.6757825512340593,0.3393184087762049,-0.3082693983440833,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,0,19.307192904198388,0.0,19.307192904198388,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,1,21.977851782057304,9.583760391823155,22.66033466059459,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,2,25.63884607004748,17.03640031428311,25.059066175144995,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,3,31.384301773922267,29.3943045882318,30.559586537992367,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,4,34.694167920914595,40.87515914125132,36.06603798841661,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,5,31.751118037785886,42.68385956162604,40.006570837488646,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,6,23.734067900471356,42.00228541643728,41.37519351619122,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,0,0.0,1.0,0.0,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,1,0.37436523357367096,1.086814371969988,0.25604647212112447,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,2,0.5401696234933521,1.3906808622016764,0.46808654511650555,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,3,0.7999560714596627,1.8842903477201527,0.7285884484720502,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,4,1.0439148265978613,2.375413804180295,1.0305399243223383,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,5,1.0196020847526264,2.3712863477348995,1.1199891983316297,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,6,1.0964553576763207,1.4084124402854719,0.7498134177044554,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,0,0.0,0.9999999999999997,0.0,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,1,0.040012111981076404,0.9943374026781069,-0.03434951465918296,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,2,-0.09456149792150002,1.207995237327459,-0.11343373940595894,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,3,-0.2714262620868114,1.5739264078848565,-0.30250014579804513,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,4,-0.39698316291858243,1.9301181982750049,-0.5331350353564227,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,5,-0.09954446349029397,1.6821628406700444,-0.5826183771797504,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,6,0.7278580486069842,0.5270238955399456,-0.2548819441469297,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,0,,1.0,,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,1,0.2525444325979558,0.8920778390698375,0.1665521222980617,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,2,0.18242451085579245,0.7841494786132039,0.2567278417567075,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,3,0.2916627247484572,0.6911319724355793,0.2662406930547871,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,4,0.3910613406501357,0.5416656386566034,0.29571889424424436,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,5,0.49161309617238413,0.48538930848206163,0.03378247646493763,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,6,0.8116105559707498,0.3306570721250151,-0.1421922003883506,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,0,18.956540072488124,0.0,18.956540072488124,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,1,20.90735887886346,9.901709659543043,21.23411032507599,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,2,22.820315655577694,14.961362721539095,21.192300446740624,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,3,22.909126306505605,19.43549861188429,22.320001562571743,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,4,22.274575616713165,23.912314451815988,22.75934401419794,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,5,21.008806645028507,27.117548449149282,27.250343337355776,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,6,17.365474992764916,32.09130784334146,34.93483715721314,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,0,0.0,1.0,0.0,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,1,0.4011850106491224,0.9446006181342761,0.278313291726827,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,2,0.5991732450952614,0.96193554886265,0.4746816189200904,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,3,0.7256438599145625,0.98173256638761,0.5557811001464444,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,4,0.8520921279012571,1.017639309130769,0.6217755181594473,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,5,0.8663107472719324,1.2341391537342665,0.6885450783808069,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,6,0.9991973790926701,0.8512137553809795,0.545924012970318,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,0,0.0,1.0,0.0,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,1,0.10663802588202848,0.8440376161306234,0.04932435798734801,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,2,0.1128249147498329,0.76643951692308,0.12073556832708701,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,3,0.17833433942633256,0.7185844249006875,0.10308123567297983,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,4,0.2656485906093498,0.6481698711850533,0.08618153820559672,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,5,0.3761135720085358,0.6718246556671166,-0.04793822767565235,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,6,0.8027741191050662,0.2881132951858158,-0.09088741429088214,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,0,,0.9999999999999998,,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,1,0.18500833788652696,0.8900450660639935,0.15639922892080307,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,2,0.11009928656674076,0.7807787625442322,0.2774731002512333,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,3,0.21940417299714152,0.6777393779106496,0.3334181548409581,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,4,0.32699318865185445,0.538391422791417,0.31422811297232933,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,5,0.4886813912533034,0.4773868296034042,0.04034386148654254,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,6,0.8100051659811328,0.2973588378614277,-0.12260206786055416,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,0,18.982686223459382,0.0,18.982686223459382,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,1,21.43354898270353,10.046295559405912,21.199689393507413,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,2,23.469439539123975,15.552410798451168,20.72381477873699,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,3,24.26565533996456,20.99126440422383,21.43732582227566,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,4,24.672034831608748,27.281637440587126,23.25278813965695,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,5,21.79007947318384,28.932090371333366,27.72744405232591,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,6,17.509812617552246,33.39481706246623,34.759733366007644,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,0,0.0,1.0,0.0,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,1,0.3975157507088935,0.9748713437073532,0.2837719123742425,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,2,0.586408239984856,1.0029423165017421,0.4765547882386002,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,3,0.7294123956071545,1.0410308780926953,0.5687650828963402,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,4,0.9134940521757574,1.1870558531733837,0.6758827194886821,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,5,0.9239806469769658,1.2832595756865808,0.7121766619807307,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,6,1.0323225944271195,0.841733603027415,0.5429673150388927,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,0,0.0,0.9999999999999998,0.0,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,1,0.07975299397238661,0.8699569317119229,0.05029007431569053,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,2,0.0683199468552581,0.7987664019561215,0.13291365118862014,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,3,0.12257606710878685,0.7334678764610645,0.14395605643014858,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,4,0.2016250442451996,0.7054863547156998,0.09288860103910074,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,5,0.3809944611033459,0.6751708371125067,-0.05616529821585259,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,6,0.8242868966966844,0.2594203051391043,-0.08370720183578836,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,0,,1.0000000000000002,,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
cosine,1,0.29172129970606464,0.8909409101829253,0.16543249599416007,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
cosine,2,0.1305665601930162,0.7916535900993865,0.2993144831723965,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
cosine,3,0.105859135448579,0.689262119693202,0.3343076713527143,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
cosine,4,0.18790283411943826,0.5680475672517408,0.29803678680834933,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
cosine,5,0.3813416631487563,0.4836170772884379,0.029503006454880076,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
cosine,6,0.7799138839712633,0.2875212405824573,-0.12946875297182173,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
l2,0,19.01735127288128,0.0,19.01735127288128,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
l2,1,20.54228689932593,9.88870860523641,21.2039709062852,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
l2,2,22.896734430734643,14.61934940724682,20.554115882651402,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
l2,3,25.75237160066641,20.951640125040104,21.598469350472914,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
l2,4,27.156710584847414,27.473950739392215,23.407451646930898,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
l2,5,24.008991796513968,29.824951944609627,27.874340769542943,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
l2,6,19.22518606409629,34.2243611458155,34.81832561786025,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
norm_ratio,0,0.0,1.0,0.0,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
norm_ratio,1,0.40042447419576044,0.9278188515308484,0.27534136797521364,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
norm_ratio,2,0.5679127020894699,0.9612733728493388,0.46317332303486564,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
norm_ratio,3,0.7517177030074822,1.109904898363606,0.5906434303243945,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
norm_ratio,4,0.959144193472829,1.3051736633884927,0.675836288540467,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
norm_ratio,5,0.9596210639695898,1.401039166135352,0.697875507935694,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
norm_ratio,6,1.0519148713438842,0.9215488340805825,0.5390681661389305,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
spim,0,0.0,1.0000000000000002,0.0,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
spim,1,0.12273702843411044,0.8286050875856354,0.04865788398025408,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
spim,2,0.09094873871094976,0.7770108403191199,0.13204042096993032,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
spim,3,0.05351675864034233,0.8135555909162662,0.13292765044339164,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
spim,4,0.0779687905005439,0.8699670886027335,0.05206412089672261,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
spim,5,0.3058431789757039,0.7872173851212064,-0.09306056409691055,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
